Line,production day,shift,from,till,Code,Stof-Snelheid-Profiel,IO parts,NIO parts
105,1/10/2022,early,10/01/22 5:55,10/01/22 13:55,5002,ND-35m-143.xxx,15530,1729
105,1/10/2022,late,10/01/22 13:55,10/01/22 21:55,5002,ND-35m-143.xxx,16188,1049
105,1/10/2022,night,10/01/22 21:55,11/01/22 5:55,5002,ND-35m-143.xxx,15350,1448
105,1/11/2022,early,11/01/22 5:55,11/01/22 13:55,5002,ND-35m-143.xxx,16105,1221
105,1/11/2022,late,11/01/22 13:55,11/01/22 21:55,5002,ND-35m-143.xxx,15605,1282
105,1/11/2022,night,11/01/22 21:55,12/01/22 5:55,5002,ND-35m-143.xxx,15543,1349
105,1/12/2022,early,12/01/22 5:55,12/01/22 13:55,5002,ND-35m-143.xxx,5511,9327
105,1/12/2022,late,12/01/22 13:55,12/01/22 21:55,5002,ND-35m-143.xxx,11290,3747
105,1/12/2022,night,12/01/22 21:55,13/01/22 5:55,5002,ND-35m-143.xxx,16203,1068
105,1/13/2022,early,13/01/22 5:55,13/01/22 13:55,5002,ND-35m-143.xxx,14648,2128
105,1/13/2022,late,13/01/22 13:55,13/01/22 21:55,5002,ND-35m-143.xxx,15293,1493
105,1/13/2022,night,13/01/22 21:55,14/01/22 5:55,5002,ND-35m-143.xxx,16422,895
105,1/14/2022,early,14/01/22 5:55,14/01/22 13:55,5002,ND-35m-143.xxx,14964,1514
105,1/14/2022,late,14/01/22 13:55,14/01/22 21:55,5002,ND-35m-143.xxx,16389,916
105,1/14/2022,night,14/01/22 21:55,15/01/22 0:25,5002,ND-35m-143.xxx,4849,956
105,1/14/2022,night,15/01/22 0:25,15/01/22 5:55,5004,ND-35m-125.xxx,5066,5381
105,1/15/2022,early,15/01/22 5:55,15/01/22 13:55,5004,ND-35m-125.xxx,15115,2359
105,1/15/2022,late,15/01/22 13:55,15/01/22 18:47,5004,ND-35m-125.xxx,9606,981
105,1/15/2022,late,15/01/22 18:47,15/01/22 21:55,5002,ND-35m-143.xxx,5047,1250
105,1/15/2022,night,15/01/22 21:55,16/01/22 5:55,5002,ND-35m-143.xxx,13631,2898
105,1/16/2022,early,16/01/22 5:55,16/01/22 13:55,5002,ND-35m-143.xxx,16075,1203
105,1/16/2022,late,16/01/22 13:55,16/01/22 21:55,5002,ND-35m-143.xxx,14491,2056
105,1/16/2022,night,16/01/22 21:55,17/01/22 5:55,5002,ND-35m-143.xxx,13991,1828
105,1/17/2022,early,17/01/22 5:55,17/01/22 13:55,5002,ND-35m-143.xxx,0,194
105,1/17/2022,late,17/01/22 13:55,17/01/22 21:55,5002,ND-35m-143.xxx,14446,2271
105,1/17/2022,night,17/01/22 21:55,18/01/22 5:55,5002,ND-35m-143.xxx,16022,1412
105,1/18/2022,early,18/01/22 5:55,18/01/22 13:55,5002,ND-35m-143.xxx,6755,7100
105,1/18/2022,late,18/01/22 13:55,18/01/22 21:55,5002,ND-35m-143.xxx,12964,4130
105,1/18/2022,night,18/01/22 21:55,19/01/22 3:08,5002,ND-35m-143.xxx,9386,1656
105,1/18/2022,night,19/01/22 3:08,19/01/22 5:55,5005,ND-35m-79.xxx,2998,2469
105,1/19/2022,early,19/01/22 5:55,19/01/22 13:55,5005,ND-35m-79.xxx,11099,4838
105,1/19/2022,late,19/01/22 13:55,19/01/22 19:55,5005,ND-35m-79.xxx,5602,7422
105,1/19/2022,late,19/01/22 19:55,19/01/22 21:55,5002,ND-35m-143.xxx,2676,1078
105,1/19/2022,night,19/01/22 21:55,20/01/22 5:55,5002,ND-35m-143.xxx,14364,2846
105,1/20/2022,early,20/01/22 5:55,20/01/22 13:55,5002,ND-35m-143.xxx,13056,2807
105,1/20/2022,late,20/01/22 13:55,20/01/22 21:55,5002,ND-35m-143.xxx,13341,3697
105,1/20/2022,night,20/01/22 21:55,21/01/22 5:55,5002,ND-35m-143.xxx,16057,1173
105,1/21/2022,early,21/01/22 5:55,21/01/22 13:55,5002,ND-35m-143.xxx,14847,1876
105,1/21/2022,late,21/01/22 13:55,21/01/22 21:55,5002,ND-35m-143.xxx,14709,2014
105,1/21/2022,night,21/01/22 21:55,22/01/22 5:55,5002,ND-35m-143.xxx,13324,3161
105,1/22/2022,early,22/01/22 5:55,22/01/22 13:55,5002,ND-35m-143.xxx,14968,2074
105,1/22/2022,late,22/01/22 13:55,22/01/22 21:55,5002,ND-35m-143.xxx,15565,1871
105,1/22/2022,night,22/01/22 21:55,23/01/22 5:55,5002,ND-35m-143.xxx,16390,1058
105,1/23/2022,early,23/01/22 5:55,23/01/22 13:55,5002,ND-35m-143.xxx,15286,1917
105,1/23/2022,late,23/01/22 13:55,23/01/22 21:55,5002,ND-35m-143.xxx,16806,1440
105,1/23/2022,night,23/01/22 21:55,24/01/22 5:55,5002,ND-35m-143.xxx,15393,1900
105,1/24/2022,early,24/01/22 5:55,24/01/22 13:55,5002,ND-35m-143.xxx,13314,4029
105,1/24/2022,late,24/01/22 13:55,24/01/22 21:55,5002,ND-35m-143.xxx,14052,2701
105,1/24/2022,night,24/01/22 21:55,25/01/22 5:55,5002,ND-35m-143.xxx,14718,2716
105,1/25/2022,early,25/01/22 5:55,25/01/22 13:55,5002,ND-35m-143.xxx,14039,3453
105,1/25/2022,late,25/01/22 13:55,25/01/22 21:55,5002,ND-35m-143.xxx,14846,1688
105,1/25/2022,night,25/01/22 21:55,26/01/22 5:55,5002,ND-35m-143.xxx,16637,800
105,1/26/2022,early,26/01/22 5:55,26/01/22 13:55,5002,ND-35m-143.xxx,9484,6811
105,1/26/2022,late,26/01/22 13:55,26/01/22 21:55,5002,ND-35m-143.xxx,15740,1697
105,1/26/2022,night,26/01/22 21:55,27/01/22 5:55,5002,ND-35m-143.xxx,15162,1873
105,1/27/2022,early,27/01/22 5:55,27/01/22 13:55,5002,ND-35m-143.xxx,15883,1559
105,1/27/2022,late,27/01/22 13:55,27/01/22 21:55,5002,ND-35m-143.xxx,14175,2317
105,1/27/2022,night,27/01/22 21:55,28/01/22 5:55,5002,ND-35m-143.xxx,6634,4518
105,1/28/2022,early,28/01/22 5:55,28/01/22 13:55,5002,ND-35m-143.xxx,11742,1424
105,1/28/2022,late,28/01/22 13:55,28/01/22 21:55,5002,ND-35m-143.xxx,16095,1443
105,1/28/2022,night,28/01/22 21:55,29/01/22 5:55,5002,ND-35m-143.xxx,15370,2080
105,1/29/2022,early,29/01/22 5:55,29/01/22 13:55,5002,ND-35m-143.xxx,13702,3320
105,1/29/2022,late,29/01/22 13:55,29/01/22 21:55,5002,ND-35m-143.xxx,14423,3024
105,1/29/2022,night,29/01/22 21:55,30/01/22 5:55,5002,ND-35m-143.xxx,12369,4243
105,1/30/2022,early,30/01/22 5:55,30/01/22 13:55,5002,ND-35m-143.xxx,12623,4770
105,1/30/2022,late,30/01/22 13:55,30/01/22 21:55,5002,ND-35m-143.xxx,15134,2355
105,1/30/2022,night,30/01/22 21:55,31/01/22 5:55,5002,ND-35m-143.xxx,14159,2275
105,1/31/2022,early,31/01/22 5:55,31/01/22 13:55,5002,ND-35m-143.xxx,15257,2231
105,1/31/2022,late,31/01/22 13:55,31/01/22 21:55,5002,ND-35m-143.xxx,15619,1838
105,1/31/2022,night,31/01/22 21:55,1/02/22 5:55,5002,ND-35m-143.xxx,14946,1966
105,2/1/2022,early,1/02/22 5:55,1/02/22 9:18,5002,ND-35m-143.xxx,6604,794
105,2/1/2022,early,1/02/22 9:18,1/02/22 13:55,5004,ND-35m-125.xxx,7832,1286
105,2/1/2022,late,1/02/22 13:55,1/02/22 18:48,5004,ND-35m-125.xxx,7933,2497
105,2/1/2022,late,1/02/22 18:48,1/02/22 21:55,5002,ND-35m-143.xxx,4249,1462
105,2/1/2022,night,1/02/22 21:55,2/02/22 5:55,5002,ND-35m-143.xxx,15217,2007
105,2/2/2022,early,2/02/22 5:55,2/02/22 13:55,5002,ND-35m-143.xxx,15431,1629
105,2/2/2022,late,2/02/22 13:55,2/02/22 21:55,5002,ND-35m-143.xxx,12039,3221
105,2/2/2022,night,2/02/22 21:55,3/02/22 5:55,5002,ND-35m-143.xxx,11659,4821
105,2/3/2022,early,3/02/22 5:55,3/02/22 13:55,5002,ND-35m-143.xxx,10749,5611
105,2/3/2022,late,3/02/22 13:55,3/02/22 21:55,5002,ND-35m-143.xxx,15291,2165
105,2/3/2022,night,3/02/22 21:55,4/02/22 5:01,5002,ND-35m-143.xxx,13766,1718
105,2/3/2022,night,4/02/22 5:01,4/02/22 5:55,5005,ND-35m-79.xxx,80,1361
105,2/4/2022,early,4/02/22 5:55,4/02/22 13:55,5005,ND-35m-79.xxx,16525,695
105,2/4/2022,late,4/02/22 13:55,4/02/22 21:55,5005,ND-35m-79.xxx,13355,3162
105,2/4/2022,night,4/02/22 21:55,4/02/22 22:00,5005,ND-35m-79.xxx,135,85
105,2/4/2022,night,4/02/22 22:00,5/02/22 5:55,5002,ND-35m-143.xxx,14863,1727
105,2/5/2022,early,5/02/22 5:55,5/02/22 13:55,5002,ND-35m-143.xxx,14310,2491
105,2/5/2022,late,5/02/22 13:55,5/02/22 21:55,5002,ND-35m-143.xxx,15990,1277
105,2/5/2022,night,5/02/22 21:55,6/02/22 5:55,5002,ND-35m-143.xxx,15508,1528
105,2/6/2022,early,6/02/22 5:55,6/02/22 13:55,5002,ND-35m-143.xxx,16628,661
105,2/6/2022,late,6/02/22 13:55,6/02/22 21:55,5002,ND-35m-143.xxx,16472,796
105,2/6/2022,night,6/02/22 21:55,7/02/22 5:55,5002,ND-35m-143.xxx,16244,1048
105,2/7/2022,early,7/02/22 5:55,7/02/22 13:55,5002,ND-35m-143.xxx,14291,1640
105,2/7/2022,late,7/02/22 13:55,7/02/22 21:55,5002,ND-35m-143.xxx,12040,3635
105,2/7/2022,night,7/02/22 21:55,8/02/22 5:55,5002,ND-35m-143.xxx,15817,2515
105,2/8/2022,early,8/02/22 5:55,8/02/22 13:55,5002,ND-35m-143.xxx,14878,3076
105,2/8/2022,late,8/02/22 13:55,8/02/22 21:55,5002,ND-35m-143.xxx,15476,1274
105,2/8/2022,night,8/02/22 21:55,9/02/22 5:55,5002,ND-35m-143.xxx,16500,930
105,2/9/2022,early,9/02/22 5:55,9/02/22 13:55,5002,ND-35m-143.xxx,10245,6941
105,2/9/2022,late,9/02/22 13:55,9/02/22 21:55,5002,ND-35m-143.xxx,15878,1585
105,2/9/2022,night,9/02/22 21:55,10/02/22 5:55,5002,ND-35m-143.xxx,13739,3171
105,2/10/2022,early,10/02/22 5:55,10/02/22 13:55,5002,ND-35m-143.xxx,14747,2721
105,2/10/2022,late,10/02/22 13:55,10/02/22 21:55,5002,ND-35m-143.xxx,16007,1494
105,2/10/2022,night,10/02/22 21:55,11/02/22 5:55,5002,ND-35m-143.xxx,14333,2132
105,2/11/2022,early,11/02/22 5:55,11/02/22 13:55,5002,ND-35m-143.xxx,14830,2628
105,2/11/2022,late,11/02/22 13:55,11/02/22 21:55,5002,ND-35m-143.xxx,15913,1057
105,2/11/2022,night,11/02/22 21:55,12/02/22 5:55,5002,ND-35m-143.xxx,16322,1125
105,2/12/2022,early,12/02/22 5:55,12/02/22 13:55,5002,ND-35m-143.xxx,16416,1042
105,2/12/2022,late,12/02/22 13:55,12/02/22 21:55,5002,ND-35m-143.xxx,16708,746
105,2/12/2022,night,12/02/22 21:55,13/02/22 5:55,5002,ND-35m-143.xxx,15733,1721
105,2/13/2022,early,13/02/22 5:55,13/02/22 13:55,5002,ND-35m-143.xxx,16877,565
105,2/13/2022,late,13/02/22 13:55,13/02/22 21:55,5002,ND-35m-143.xxx,14365,2688
105,2/13/2022,night,13/02/22 21:55,14/02/22 5:55,5002,ND-35m-143.xxx,14913,2201
105,2/14/2022,early,14/02/22 5:55,14/02/22 13:55,5002,ND-35m-143.xxx,15006,1982
105,2/14/2022,late,14/02/22 13:55,14/02/22 21:55,5002,ND-35m-143.xxx,16569,875
105,2/14/2022,night,14/02/22 21:55,15/02/22 5:55,5002,ND-35m-143.xxx,16762,673
105,2/15/2022,early,15/02/22 5:55,15/02/22 9:02,5002,ND-35m-143.xxx,5032,1384
105,2/15/2022,late,15/02/22 14:39,15/02/22 21:55,5005,ND-35m-79.xxx,12502,2668
105,2/15/2022,night,15/02/22 21:55,16/02/22 5:55,5005,ND-35m-79.xxx,15059,1765
105,2/16/2022,early,16/02/22 5:55,16/02/22 7:13,5005,ND-35m-79.xxx,2674,181
105,2/16/2022,early,16/02/22 7:13,16/02/22 13:55,5002,ND-35m-143.xxx,9957,3288
105,2/16/2022,late,16/02/22 13:55,16/02/22 21:55,5002,ND-35m-143.xxx,11032,5928
105,2/16/2022,night,16/02/22 21:55,17/02/22 5:55,5002,ND-35m-143.xxx,15893,1386
105,2/17/2022,early,17/02/22 5:55,17/02/22 13:55,5002,ND-35m-143.xxx,8837,7406
105,2/17/2022,late,17/02/22 13:55,17/02/22 21:55,5002,ND-35m-143.xxx,15141,2313
105,2/17/2022,night,17/02/22 21:55,18/02/22 5:55,5002,ND-35m-143.xxx,12748,3711
105,2/18/2022,early,18/02/22 5:55,18/02/22 13:55,5002,ND-35m-143.xxx,16032,1210
105,2/18/2022,late,18/02/22 13:55,18/02/22 21:55,5002,ND-35m-143.xxx,16473,775
105,2/18/2022,night,18/02/22 21:55,19/02/22 0:19,5002,ND-35m-143.xxx,4812,428
105,2/18/2022,night,19/02/22 0:19,19/02/22 5:55,5004,ND-35m-125.xxx,8269,3208
105,2/19/2022,early,19/02/22 5:55,19/02/22 13:55,5004,ND-35m-125.xxx,16573,649
105,2/19/2022,late,19/02/22 13:55,19/02/22 20:59,5004,ND-35m-125.xxx,14546,706
105,2/19/2022,late,19/02/22 20:59,19/02/22 21:55,5002,ND-35m-143.xxx,826,793
105,2/19/2022,night,19/02/22 21:55,20/02/22 5:55,5002,ND-35m-143.xxx,13931,3269
105,2/20/2022,early,20/02/22 5:55,20/02/22 13:55,5002,ND-35m-143.xxx,14167,3105
105,2/20/2022,late,20/02/22 13:55,20/02/22 21:55,5002,ND-35m-143.xxx,12800,4274
105,2/20/2022,night,20/02/22 21:55,21/02/22 5:55,5002,ND-35m-143.xxx,15145,2077
105,2/21/2022,early,21/02/22 5:55,21/02/22 13:55,5002,ND-35m-143.xxx,13085,3882
105,2/21/2022,late,21/02/22 13:55,21/02/22 21:55,5002,ND-35m-143.xxx,15706,1513
105,2/21/2022,night,21/02/22 21:55,22/02/22 5:55,5002,ND-35m-143.xxx,15661,1127
105,2/22/2022,early,22/02/22 5:55,22/02/22 13:55,5002,ND-35m-143.xxx,15318,1923
105,2/22/2022,late,22/02/22 13:55,22/02/22 21:55,5002,ND-35m-143.xxx,15869,1411
105,2/22/2022,night,22/02/22 21:55,23/02/22 5:55,5002,ND-35m-143.xxx,15271,1456
105,2/23/2022,early,23/02/22 5:55,23/02/22 9:23,5002,ND-35m-143.xxx,6748,1146
105,2/23/2022,late,23/02/22 15:54,23/02/22 21:55,5002,ND-35m-143.xxx,10043,1930
105,2/23/2022,night,23/02/22 21:55,24/02/22 5:55,5002,ND-35m-143.xxx,16439,827
105,2/24/2022,early,24/02/22 5:55,24/02/22 13:55,5002,ND-35m-143.xxx,7293,2486
105,2/24/2022,late,24/02/22 13:55,24/02/22 21:55,5002,ND-35m-143.xxx,15166,2130
105,2/24/2022,night,24/02/22 21:55,25/02/22 5:55,5002,ND-35m-143.xxx,13487,3746
105,2/25/2022,early,25/02/22 5:55,25/02/22 13:55,5002,ND-35m-143.xxx,11176,4501
105,2/25/2022,late,25/02/22 13:55,25/02/22 21:55,5002,ND-35m-143.xxx,16249,1001
105,2/25/2022,night,25/02/22 21:55,26/02/22 1:29,5002,ND-35m-143.xxx,7146,603
105,2/25/2022,night,26/02/22 1:29,26/02/22 5:55,5005,ND-35m-79.xxx,7607,1283
105,2/26/2022,early,26/02/22 5:55,26/02/22 13:55,5005,ND-35m-79.xxx,14989,1865
105,2/26/2022,late,26/02/22 13:55,26/02/22 21:55,5005,ND-35m-79.xxx,15168,1993
105,2/26/2022,night,26/02/22 21:55,26/02/22 22:18,5005,ND-35m-79.xxx,0,616
105,2/26/2022,night,26/02/22 22:18,27/02/22 5:55,5002,ND-35m-143.xxx,13191,2672
105,2/27/2022,early,27/02/22 5:55,27/02/22 13:55,5002,ND-35m-143.xxx,15206,2009
105,2/27/2022,late,27/02/22 13:55,27/02/22 21:55,5002,ND-35m-143.xxx,15373,1969
105,2/27/2022,night,27/02/22 21:55,28/02/22 5:55,5002,ND-35m-143.xxx,13380,1892
105,2/28/2022,early,28/02/22 5:55,28/02/22 13:55,5002,ND-35m-143.xxx,0,121
105,2/28/2022,late,28/02/22 13:55,28/02/22 21:55,5002,ND-35m-143.xxx,8001,4046
105,2/28/2022,night,28/02/22 21:55,1/03/22 5:55,5002,ND-35m-143.xxx,14395,2831
105,3/1/2022,early,1/03/22 5:55,1/03/22 11:23,5002,ND-35m-143.xxx,5733,5496
105,3/1/2022,late,1/03/22 14:20,1/03/22 21:55,5002,ND-35m-143.xxx,12068,3772
105,3/1/2022,night,1/03/22 21:55,2/03/22 5:55,5002,ND-35m-143.xxx,8813,7769
105,3/2/2022,early,2/03/22 5:55,2/03/22 13:55,5002,ND-35m-143.xxx,14988,2370
105,3/2/2022,late,2/03/22 13:55,2/03/22 21:55,5002,ND-35m-143.xxx,15386,1912
105,3/2/2022,night,2/03/22 21:55,3/03/22 5:55,5002,ND-35m-143.xxx,14566,2726
105,3/3/2022,early,3/03/22 5:55,3/03/22 13:55,5002,ND-35m-143.xxx,11119,3880
105,3/3/2022,late,3/03/22 13:55,3/03/22 21:55,5002,ND-35m-143.xxx,13966,2659
105,3/3/2022,night,3/03/22 21:55,4/03/22 5:55,5002,ND-35m-143.xxx,16045,1174
105,3/4/2022,early,4/03/22 5:55,4/03/22 13:55,5002,ND-35m-143.xxx,15017,2325
105,3/4/2022,late,4/03/22 13:55,4/03/22 21:55,5002,ND-35m-143.xxx,16052,1308
105,3/4/2022,night,4/03/22 21:55,5/03/22 5:55,5002,ND-35m-143.xxx,16107,1229
105,3/5/2022,early,5/03/22 5:55,5/03/22 13:55,5002,ND-35m-143.xxx,14934,2499
105,3/5/2022,late,5/03/22 13:55,5/03/22 21:55,5002,ND-35m-143.xxx,15892,1346
105,3/5/2022,night,5/03/22 21:55,6/03/22 5:55,5002,ND-35m-143.xxx,15105,2206
105,3/6/2022,early,6/03/22 5:55,6/03/22 13:55,5002,ND-35m-143.xxx,15058,2240
105,3/6/2022,late,6/03/22 13:55,6/03/22 21:55,5002,ND-35m-143.xxx,15174,2114
105,3/6/2022,night,6/03/22 21:55,7/03/22 5:55,5002,ND-35m-143.xxx,13005,4300
105,3/7/2022,early,7/03/22 5:55,7/03/22 6:17,5002,ND-35m-143.xxx,749,138
105,3/7/2022,early,7/03/22 6:17,7/03/22 13:55,5004,ND-35m-125.xxx,4026,3411
105,3/7/2022,late,7/03/22 13:55,7/03/22 14:26,5004,ND-35m-125.xxx,1064,95
105,3/7/2022,late,7/03/22 14:26,7/03/22 21:55,5002,ND-35m-143.xxx,14418,1134
105,3/7/2022,night,7/03/22 21:55,8/03/22 5:55,5002,ND-35m-143.xxx,15439,1865
105,3/8/2022,early,8/03/22 5:55,8/03/22 8:46,5002,ND-35m-143.xxx,4207,2410
105,3/8/2022,late,8/03/22 13:59,8/03/22 21:55,5002,ND-35m-143.xxx,14111,2289
105,3/8/2022,night,8/03/22 21:55,9/03/22 5:55,5002,ND-35m-143.xxx,15083,2403
105,3/9/2022,early,9/03/22 5:55,9/03/22 13:55,5002,ND-35m-143.xxx,12255,4028
105,3/9/2022,late,9/03/22 13:55,9/03/22 21:55,5002,ND-35m-143.xxx,15378,2163
105,3/9/2022,night,9/03/22 21:55,10/03/22 5:55,5002,ND-35m-143.xxx,15822,1613
105,3/10/2022,early,10/03/22 5:55,10/03/22 13:55,5002,ND-35m-143.xxx,15118,2322
105,3/10/2022,late,10/03/22 13:55,10/03/22 21:55,5002,ND-35m-143.xxx,15902,1216
105,3/10/2022,night,10/03/22 21:55,11/03/22 5:55,5002,ND-35m-143.xxx,15427,1792
105,3/11/2022,early,11/03/22 5:55,11/03/22 13:55,5002,ND-35m-143.xxx,14281,2964
105,3/11/2022,late,11/03/22 13:55,11/03/22 21:55,5002,ND-35m-143.xxx,15059,1723
105,3/11/2022,night,11/03/22 21:55,12/03/22 5:55,5002,ND-35m-143.xxx,16822,614
105,3/12/2022,early,12/03/22 5:55,12/03/22 13:55,5002,ND-35m-143.xxx,16098,1335
105,3/12/2022,late,12/03/22 13:55,12/03/22 21:55,5002,ND-35m-143.xxx,16444,1075
105,3/12/2022,night,12/03/22 21:55,13/03/22 5:55,5002,ND-35m-143.xxx,15160,2063
105,3/13/2022,early,13/03/22 5:55,13/03/22 7:28,5002,ND-35m-143.xxx,934,925
105,3/13/2022,early,13/03/22 7:28,13/03/22 13:55,5005,ND-35m-79.xxx,10780,2802
105,3/13/2022,late,13/03/22 13:55,13/03/22 21:55,5005,ND-35m-79.xxx,15327,1460
105,3/13/2022,night,13/03/22 21:55,14/03/22 3:40,5005,ND-35m-79.xxx,10715,1684
105,3/13/2022,night,14/03/22 3:40,14/03/22 5:55,5002,ND-35m-143.xxx,3269,997
105,3/14/2022,early,14/03/22 5:55,14/03/22 13:55,5002,ND-35m-143.xxx,15681,1654
105,3/14/2022,late,14/03/22 13:55,14/03/22 21:55,5002,ND-35m-143.xxx,15032,1776
105,3/14/2022,night,14/03/22 21:55,15/03/22 5:55,5002,ND-35m-143.xxx,15710,1556
105,3/15/2022,early,15/03/22 5:55,15/03/22 13:55,5002,ND-35m-143.xxx,16141,1209
105,3/15/2022,late,15/03/22 13:55,15/03/22 21:55,5002,ND-35m-143.xxx,13105,3549
105,3/15/2022,night,15/03/22 21:55,16/03/22 5:55,5002,ND-35m-143.xxx,15181,1874
105,3/16/2022,early,16/03/22 5:55,16/03/22 13:55,5002,ND-35m-143.xxx,6846,4074
105,3/16/2022,late,16/03/22 13:55,16/03/22 21:55,5002,ND-35m-143.xxx,14166,3237
105,3/16/2022,night,16/03/22 21:55,17/03/22 5:55,5002,ND-35m-143.xxx,9451,7324
105,3/17/2022,early,17/03/22 5:55,17/03/22 13:55,5002,ND-35m-143.xxx,13842,3637
105,3/17/2022,late,17/03/22 13:55,17/03/22 21:55,5002,ND-35m-143.xxx,14033,3426
105,3/17/2022,night,17/03/22 21:55,18/03/22 5:55,5002,ND-35m-143.xxx,9272,6795
105,3/18/2022,early,18/03/22 5:55,18/03/22 13:55,5002,ND-35m-143.xxx,14432,2959
105,3/18/2022,late,18/03/22 13:55,18/03/22 21:55,5002,ND-35m-143.xxx,15521,1843
105,3/18/2022,night,18/03/22 21:55,19/03/22 5:55,5002,ND-35m-143.xxx,14146,3192
105,3/19/2022,early,19/03/22 5:55,19/03/22 13:55,5002,ND-35m-143.xxx,11690,5243
105,3/19/2022,late,19/03/22 13:55,19/03/22 21:55,5002,ND-35m-143.xxx,12258,5203
105,3/19/2022,night,19/03/22 21:55,20/03/22 4:04,5002,ND-35m-143.xxx,10897,2681
105,3/19/2022,night,20/03/22 4:04,20/03/22 5:55,5004,ND-35m-125.xxx,1461,1222
105,3/20/2022,early,20/03/22 5:55,20/03/22 13:55,5004,ND-35m-125.xxx,9061,4787
105,3/20/2022,late,20/03/22 13:55,20/03/22 21:55,5004,ND-35m-125.xxx,14945,2102
105,3/20/2022,night,20/03/22 21:55,21/03/22 5:55,5004,ND-35m-125.xxx,15161,2283
105,3/21/2022,early,21/03/22 5:55,21/03/22 6:06,5004,ND-35m-125.xxx,401,249
105,3/21/2022,early,21/03/22 6:06,21/03/22 13:55,5002,ND-35m-143.xxx,11816,3337
105,3/21/2022,late,21/03/22 13:55,21/03/22 21:55,5002,ND-35m-143.xxx,15079,2460
105,3/21/2022,night,21/03/22 21:55,22/03/22 5:55,5002,ND-35m-143.xxx,14743,2690
105,3/22/2022,early,22/03/22 5:55,22/03/22 13:55,5002,ND-35m-143.xxx,12847,3436
105,3/22/2022,late,22/03/22 13:55,22/03/22 21:55,5002,ND-35m-143.xxx,15300,2335
105,3/22/2022,night,22/03/22 21:55,23/03/22 5:55,5002,ND-35m-143.xxx,15460,2194
105,3/23/2022,early,23/03/22 5:55,23/03/22 10:41,5002,ND-35m-143.xxx,9505,1059
105,3/23/2022,late,23/03/22 15:44,23/03/22 21:55,5002,ND-35m-143.xxx,9932,1566
105,3/23/2022,night,23/03/22 21:55,24/03/22 0:12,5002,ND-35m-143.xxx,4779,351
105,3/23/2022,night,24/03/22 0:12,24/03/22 5:55,5005,ND-35m-79.xxx,8364,3217
105,3/24/2022,early,24/03/22 5:55,24/03/22 10:17,5005,ND-35m-79.xxx,8608,1081
105,3/24/2022,early,24/03/22 10:17,24/03/22 13:55,5002,ND-35m-143.xxx,6272,1138
105,3/24/2022,late,24/03/22 13:55,24/03/22 21:55,5002,ND-35m-143.xxx,13895,3730
105,3/24/2022,night,24/03/22 21:55,25/03/22 5:55,5002,ND-35m-143.xxx,12495,3738
105,3/25/2022,early,25/03/22 5:55,25/03/22 13:55,5002,ND-35m-143.xxx,13558,3653
105,3/25/2022,late,25/03/22 13:55,25/03/22 21:55,5002,ND-35m-143.xxx,14527,2479
105,3/25/2022,night,25/03/22 21:55,26/03/22 5:55,5002,ND-35m-143.xxx,15910,1426
105,3/26/2022,early,26/03/22 5:55,26/03/22 13:55,5002,ND-35m-143.xxx,14541,2387
105,3/26/2022,late,26/03/22 13:55,26/03/22 21:55,5002,ND-35m-143.xxx,15195,2180
105,3/26/2022,night,26/03/22 21:55,27/03/22 5:55,5002,ND-35m-143.xxx,10590,4567
105,3/27/2022,early,27/03/22 5:55,27/03/22 13:55,5002,ND-35m-143.xxx,14986,2348
105,3/27/2022,late,27/03/22 13:55,27/03/22 21:55,5002,ND-35m-143.xxx,14643,2727
105,3/27/2022,night,27/03/22 21:55,28/03/22 5:55,5002,ND-35m-143.xxx,13110,4266
105,3/28/2022,early,28/03/22 5:55,28/03/22 10:27,5002,ND-35m-143.xxx,8949,899
105,3/28/2022,early,28/03/22 10:27,28/03/22 13:55,5004,ND-35m-125.xxx,6641,626
105,3/28/2022,late,28/03/22 13:55,28/03/22 21:55,5004,ND-35m-125.xxx,15731,1751
105,3/28/2022,night,28/03/22 21:55,29/03/22 0:00,5004,ND-35m-125.xxx,3834,802
105,3/28/2022,night,29/03/22 0:00,29/03/22 5:55,5002,ND-35m-143.xxx,10586,1767
105,3/29/2022,early,29/03/22 5:55,29/03/22 13:55,5002,ND-35m-143.xxx,5578,1505
105,3/29/2022,late,29/03/22 13:55,29/03/22 21:55,5002,ND-35m-143.xxx,12940,4400
105,3/29/2022,night,29/03/22 21:55,30/03/22 5:55,5002,ND-35m-143.xxx,13208,3338
105,3/30/2022,early,30/03/22 5:55,30/03/22 13:55,5002,ND-35m-143.xxx,14688,2577
105,3/30/2022,late,30/03/22 13:55,30/03/22 21:55,5002,ND-35m-143.xxx,13401,3080
105,3/30/2022,night,30/03/22 21:55,31/03/22 5:55,5002,ND-35m-143.xxx,15460,1961
105,3/31/2022,early,31/03/22 5:55,31/03/22 13:55,5002,ND-35m-143.xxx,14464,1839
105,3/31/2022,late,31/03/22 13:55,31/03/22 21:55,5002,ND-35m-143.xxx,16343,764
105,3/31/2022,night,31/03/22 21:55,1/04/22 5:55,5002,ND-35m-143.xxx,16686,784
105,4/1/2022,early,1/04/22 5:55,1/04/22 13:55,5002,ND-35m-143.xxx,16136,1509
105,4/1/2022,late,1/04/22 13:55,1/04/22 21:55,5002,ND-35m-143.xxx,16147,1450
105,4/1/2022,night,1/04/22 21:55,2/04/22 5:55,5002,ND-35m-143.xxx,15791,1798
